user_name,trail_name
Lonnie Wolff,Shortcut (Sunnyside)
Matt Lane,Shortcut (Sunnyside)
Raúl Gross,Shortcut (Sunnyside)
Epic Wolff,Shortcut (Sunnyside)
Leisel Whitmore,Shortcut (Sunnyside)
