user_name,trail_name
Marc Sternfield,Eagle Crest Trail
Michael McCune,Eagle Crest Trail
Chase L,Eagle Crest Trail
Mark Hauber,Eagle Crest Trail
Tyler Bastian,Eagle Crest Trail
Alex L.,Eagle Crest Trail
Scott Sudweeks,Eagle Crest Trail
