user_name,trail_name
Evan T,Go John Trail
CThornton,Go John Trail
David Newell,Go John Trail
Will Falltrick,Go John Trail
Happy Cycling,Go John Trail
Andrew Meyer,Go John Trail
Dan Lundberg,Go John Trail
Ski Bum,Go John Trail
Mark Lisk,Go John Trail
Michael Schubert,Go John Trail
Jim Foss,Go John Trail
Zach Schneff,Go John Trail
Stephen Kozak,Go John Trail
Steve Gerber,Go John Trail
Jamey Mossengren,Go John Trail
Milko D,Go John Trail
Ernie Wieber,Go John Trail
