user_name,trail_name
J Ziz,Cholla Mountain Loop
Mitch Mandell,Cholla Mountain Loop
Eamonn O'Brien,Cholla Mountain Loop
Aaron Davies,Cholla Mountain Loop
Josh Miller,Cholla Mountain Loop
Jerry Mitchell,Cholla Mountain Loop
Matt Rogers,Cholla Mountain Loop
Nikki McIntyre,Cholla Mountain Loop
Mike Daigle,Cholla Mountain Loop
Gary Hauser,Cholla Mountain Loop
Tanner B,Cholla Mountain Loop
Daniel Willis,Cholla Mountain Loop
