user_name,trail_name
Christine Thien,Copper Mountain Loop
B M,Copper Mountain Loop
Brian Leddy,Copper Mountain Loop
Nils-Erik Hilliard,Copper Mountain Loop
Juks P,Copper Mountain Loop
John Schilling,Copper Mountain Loop
