user_name,trail_name
Jonathan Keller,Campbell Mesa Loop Trail
Taylor S,Campbell Mesa Loop Trail
Raúl Gross,Campbell Mesa Loop Trail
Frank H,Campbell Mesa Loop Trail
Tim Robenson,Campbell Mesa Loop Trail
Richard Moss,Campbell Mesa Loop Trail
Almonzo Wilder,Campbell Mesa Loop Trail
